x0000,y0000
1777575138.8689132,0.0751953125
1777575138.8789132,0.0751953125
1777575138.8889132,0.0751953125
1777575138.8989131,-0.0170898438
1777575138.9089131,-0.0170898438
1777575138.9189131,-0.0170898438
1777575138.928913,-0.0170898438
1777575138.938913,-0.0170898438
1777575138.948913,-0.0170898438
1777575138.958913,-0.0170898438
1777575138.968913,-0.0170898438
1777575138.978913,-0.0170898438
1777575138.988913,-0.0170898438
1777575138.998913,-0.0170898438
1777575139.008913,-0.0170898438
1777575139.0189133,-0.0170898438
1777575139.0289133,-0.0170898438
1777575139.0389132,-0.0170898438
1777575139.0489132,-0.0170898438
