Command_x,Command_y,Target_x,Target_y
1779989229.661026,0.0000000000,1779989229.661026,0.
1779989229.7610261,0.0000000000,1779989229.7610261,0.
1779989229.861026,0.0000000000,1779989229.861026,0.
1779989229.961026,0.0000000000,1779989229.961026,0.
1779989230.061026,0.0000000000,1779989230.061026,0.
1779989230.161026,0.0000000000,1779989230.161026,0.
1779989230.2610261,0.0000000000,1779989230.2610261,0.
1779989230.361026,0.0000000000,1779989230.361026,0.
1779989230.461026,0.0000000000,1779989230.461026,0.
1779989230.561026,0.0000000000,1779989230.561026,0.
1779989230.661026,0.0000000000,1779989230.661026,0.
1779989230.7610261,0.0000000000,1779989230.7610261,0.
1779989230.861026,0.0000000000,1779989230.861026,0.
1779989230.961026,0.0000000000,1779989230.961026,0.
1779989231.061026,0.0000000000,1779989231.061026,0.
1779989231.161026,0.0000000000,1779989231.161026,0.
1779989231.2610261,0.0000000000,1779989231.2610261,0.
1779989231.361026,0.0000000000,1779989231.361026,0.
1779989231.461026,0.0000000000,1779989231.461026,0.
1779989231.561026,0.0000000000,1779989231.561026,0.
1779989231.661026,0.0000000000,1779989231.661026,0.
1779989231.7610261,0.0000000000,1779989231.7610261,0.
1779989231.861026,0.0000000000,1779989231.861026,0.
1779989231.961026,0.0000000000,1779989231.961026,0.
1779989232.061026,0.0000000000,1779989232.061026,0.
1779989232.161026,0.0000000000,1779989232.161026,0.
1779989232.2610261,0.0000000000,1779989232.2610261,0.
1779989232.361026,0.0000000000,1779989232.361026,0.
1779989232.461026,0.0000000000,1779989232.461026,0.
1779989232.561026,0.0000000000,1779989232.561026,0.
1779989232.661026,0.0000000000,1779989232.661026,0.
1779989232.7610261,0.0000000000,1779989232.7610261,0.
1779989232.861026,0.0000000000,1779989232.861026,0.
1779989232.961026,0.0000000000,1779989232.961026,0.
1779989233.061026,0.0000000000,1779989233.061026,0.
1779989233.161026,0.0000000000,1779989233.161026,0.
1779989233.2610261,0.0000000000,1779989233.2610261,0.
1779989233.361026,0.0000000000,1779989233.361026,0.
1779989233.461026,0.0000000000,1779989233.461026,0.
1779989233.561026,0.0000000000,1779989233.561026,0.
1779989233.661026,0.0000000000,1779989233.661026,0.
1779989233.7610261,0.0000000000,1779989233.7610261,0.
1779989233.861026,0.0000000000,1779989233.861026,0.
1779989233.961026,0.0000000000,1779989233.961026,0.
1779989234.061026,0.0000000000,1779989234.061026,0.
1779989234.161026,0.0000000000,1779989234.161026,0.
1779989234.2610261,0.0000000000,1779989234.2610261,0.
1779989234.361026,0.0000000000,1779989234.361026,0.
1779989234.461026,0.0000000000,1779989234.461026,0.
1779989234.561026,0.0000000000,1779989234.561026,0.
1779989234.661026,0.0000000000,1779989234.661026,0.
1779989234.7610261,0.0000000000,1779989234.7610261,0.
1779989234.861026,0.0000000000,1779989234.861026,0.
1779989234.961026,0.0000000000,1779989234.961026,0.
1779989235.061026,0.0000000000,1779989235.061026,0.
1779989235.161026,0.0000000000,1779989235.161026,0.
1779989235.2610261,0.0000000000,1779989235.2610261,0.
1779989235.361026,0.0000000000,1779989235.361026,0.
1779989235.461026,0.0000000000,1779989235.461026,0.
1779989235.561026,0.0000000000,1779989235.561026,0.
1779989235.661026,0.0000000000,1779989235.661026,0.
1779989235.7610261,0.0000000000,1779989235.7610261,0.
1779989235.861026,0.0000000000,1779989235.861026,0.
1779989235.961026,0.0000000000,1779989235.961026,0.
1779989236.061026,0.0000000000,1779989236.061026,0.
1779989236.161026,0.0000000000,1779989236.161026,0.
1779989236.2610261,0.0000000000,1779989236.2610261,0.
1779989236.361026,0.0000000000,1779989236.361026,0.
1779989236.461026,0.0000000000,1779989236.461026,0.
1779989236.561026,0.0000000000,1779989236.561026,0.
1779989236.661026,0.0000000000,1779989236.661026,0.
1779989236.7610261,0.0000000000,1779989236.7610261,0.
1779989236.861026,0.0000000000,1779989236.861026,0.
1779989236.961026,0.0000000000,1779989236.961026,0.
1779989237.061026,0.0000000000,1779989237.061026,0.
1779989237.161026,0.0000000000,1779989237.161026,0.
1779989237.2610261,0.0000000000,1779989237.2610261,0.
1779989237.361026,0.0000000000,1779989237.361026,0.
1779989237.461026,0.0000000000,1779989237.461026,0.
1779989237.561026,0.0000000000,1779989237.561026,0.
1779989237.661026,0.0000000000,1779989237.661026,0.
1779989237.7610261,0.0000000000,1779989237.7610261,0.
1779989237.861026,0.0000000000,1779989237.861026,0.
1779989237.961026,0.0000000000,1779989237.961026,0.
1779989238.061026,0.0000000000,1779989238.061026,0.
1779989238.161026,0.0000000000,1779989238.161026,0.
1779989238.2610261,0.0000000000,1779989238.2610261,0.
1779989238.361026,0.0000000000,1779989238.361026,0.
1779989238.461026,0.0000000000,1779989238.461026,0.
1779989238.561026,0.0000000000,1779989238.561026,0.
1779989238.661026,0.0000000000,1779989238.661026,0.
1779989238.7610261,0.0000000000,1779989238.7610261,0.
1779989238.861026,0.0000000000,1779989238.861026,0.
