L_E_x,L_E_y,L_I_x,L_I_y,L_D_x,L_D_y,R_E_x,R_E_y,R_I_x,R_I_y,R_D_x,R_D_y,A_E_x,A_E_y,A_I_x,A_I_y,A_D_x,A_D_y
1778162280.273019,0.,1778162280.273019,0.,1778162280.273019,0.1022633531,1778162280.273019,0.,1778162280.273019,0.,1778162280.273019,0.0372361341,1778162280.273019,0.,1778162280.273019,0.,1778162280.273019,-0.0671907885
1778162280.373019,0.,1778162280.373019,0.,1778162280.373019,0.1022633531,1778162280.373019,0.,1778162280.373019,0.,1778162280.373019,0.0372361341,1778162280.373019,0.,1778162280.373019,0.,1778162280.373019,-0.0671907885
1778162280.4730191,0.,1778162280.4730191,0.,1778162280.4730191,0.1022633531,1778162280.4730191,0.,1778162280.4730191,0.,1778162280.4730191,0.0372361341,1778162280.4730191,0.,1778162280.4730191,0.,1778162280.4730191,-0.0671907885
1778162280.573019,0.,1778162280.573019,0.,1778162280.573019,0.1022633531,1778162280.573019,0.,1778162280.573019,0.,1778162280.573019,0.0372361341,1778162280.573019,0.,1778162280.573019,0.,1778162280.573019,-0.0671907885
1778162280.6730192,0.,1778162280.6730192,0.,1778162280.6730192,0.1022633531,1778162280.6730192,0.,1778162280.6730192,0.,1778162280.6730192,0.0372361341,1778162280.6730192,0.,1778162280.6730192,0.,1778162280.6730192,-0.0671907885
1778162280.773019,0.,1778162280.773019,0.,1778162280.773019,0.1022633531,1778162280.773019,0.,1778162280.773019,0.,1778162280.773019,0.0372361341,1778162280.773019,0.,1778162280.773019,0.,1778162280.773019,-0.0671907885
1778162280.873019,0.,1778162280.873019,0.,1778162280.873019,0.1022633531,1778162280.873019,0.,1778162280.873019,0.,1778162280.873019,0.0372361341,1778162280.873019,0.,1778162280.873019,0.,1778162280.873019,-0.0671907885
1778162280.9730191,0.,1778162280.9730191,0.,1778162280.9730191,0.1022633531,1778162280.9730191,0.,1778162280.9730191,0.,1778162280.9730191,0.0372361341,1778162280.9730191,0.,1778162280.9730191,0.,1778162280.9730191,-0.0671907885
1778162281.073019,0.,1778162281.073019,0.,1778162281.073019,0.1022633531,1778162281.073019,0.,1778162281.073019,0.,1778162281.073019,0.0372361341,1778162281.073019,0.,1778162281.073019,0.,1778162281.073019,-0.0671907885
1778162281.1730192,0.,1778162281.1730192,0.,1778162281.1730192,0.1022633531,1778162281.1730192,0.,1778162281.1730192,0.,1778162281.1730192,0.0372361341,1778162281.1730192,0.,1778162281.1730192,0.,1778162281.1730192,-0.0671907885
1778162281.273019,0.,1778162281.273019,0.,1778162281.273019,0.1022633531,1778162281.273019,0.,1778162281.273019,0.,1778162281.273019,0.0372361341,1778162281.273019,0.,1778162281.273019,0.,1778162281.273019,-0.0671907885
1778162281.373019,0.,1778162281.373019,0.,1778162281.373019,0.1022633531,1778162281.373019,0.,1778162281.373019,0.,1778162281.373019,0.0372361341,1778162281.373019,0.,1778162281.373019,0.,1778162281.373019,-0.0671907885
1778162281.4730191,0.,1778162281.4730191,0.,1778162281.4730191,0.1022633531,1778162281.4730191,0.,1778162281.4730191,0.,1778162281.4730191,0.0372361341,1778162281.4730191,0.,1778162281.4730191,0.,1778162281.4730191,-0.0671907885
1778162281.573019,0.,1778162281.573019,0.,1778162281.573019,0.1022633531,1778162281.573019,0.,1778162281.573019,0.,1778162281.573019,0.0372361341,1778162281.573019,0.,1778162281.573019,0.,1778162281.573019,-0.0671907885
1778162281.6730192,0.,1778162281.6730192,0.,1778162281.6730192,0.1022633531,1778162281.6730192,0.,1778162281.6730192,0.,1778162281.6730192,0.0372361341,1778162281.6730192,0.,1778162281.6730192,0.,1778162281.6730192,-0.0671907885
1778162281.773019,0.,1778162281.773019,0.,1778162281.773019,0.1022633531,1778162281.773019,0.,1778162281.773019,0.,1778162281.773019,0.0372361341,1778162281.773019,0.,1778162281.773019,0.,1778162281.773019,-0.0671907885
1778162281.873019,0.,1778162281.873019,0.,1778162281.873019,0.1022633531,1778162281.873019,0.,1778162281.873019,0.,1778162281.873019,0.0372361341,1778162281.873019,0.,1778162281.873019,0.,1778162281.873019,-0.0671907885
1778162281.9730191,0.,1778162281.9730191,0.,1778162281.9730191,0.1022633531,1778162281.9730191,0.,1778162281.9730191,0.,1778162281.9730191,0.0372361341,1778162281.9730191,0.,1778162281.9730191,0.,1778162281.9730191,-0.0671907885
1778162282.073019,0.,1778162282.073019,0.,1778162282.073019,0.1022633531,1778162282.073019,0.,1778162282.073019,0.,1778162282.073019,0.0372361341,1778162282.073019,0.,1778162282.073019,0.,1778162282.073019,-0.0671907885
1778162282.1730192,0.,1778162282.1730192,0.,1778162282.1730192,0.1022633531,1778162282.1730192,0.,1778162282.1730192,0.,1778162282.1730192,0.0372361341,1778162282.1730192,0.,1778162282.1730192,0.,1778162282.1730192,-0.0671907885
1778162282.273019,0.,1778162282.273019,0.,1778162282.273019,0.1022633531,1778162282.273019,0.,1778162282.273019,0.,1778162282.273019,0.0372361341,1778162282.273019,0.,1778162282.273019,0.,1778162282.273019,-0.0671907885
1778162282.373019,0.,1778162282.373019,0.,1778162282.373019,0.1022633531,1778162282.373019,0.,1778162282.373019,0.,1778162282.373019,0.0372361341,1778162282.373019,0.,1778162282.373019,0.,1778162282.373019,-0.0671907885
1778162282.4730191,0.,1778162282.4730191,0.,1778162282.4730191,0.1022633531,1778162282.4730191,0.,1778162282.4730191,0.,1778162282.4730191,0.0372361341,1778162282.4730191,0.,1778162282.4730191,0.,1778162282.4730191,-0.0671907885
1778162282.573019,0.,1778162282.573019,0.,1778162282.573019,0.1022633531,1778162282.573019,0.,1778162282.573019,0.,1778162282.573019,0.0372361341,1778162282.573019,0.,1778162282.573019,0.,1778162282.573019,-0.0671907885
1778162282.6730192,0.,1778162282.6730192,0.,1778162282.6730192,0.1022633531,1778162282.6730192,0.,1778162282.6730192,0.,1778162282.6730192,0.0372361341,1778162282.6730192,0.,1778162282.6730192,0.,1778162282.6730192,-0.0671907885
1778162282.773019,0.,1778162282.773019,0.,1778162282.773019,0.1022633531,1778162282.773019,0.,1778162282.773019,0.,1778162282.773019,0.0372361341,1778162282.773019,0.,1778162282.773019,0.,1778162282.773019,-0.0671907885
1778162282.873019,0.,1778162282.873019,0.,1778162282.873019,0.1022633531,1778162282.873019,0.,1778162282.873019,0.,1778162282.873019,0.0372361341,1778162282.873019,0.,1778162282.873019,0.,1778162282.873019,-0.0671907885
1778162282.9730191,0.,1778162282.9730191,0.,1778162282.9730191,0.1022633531,1778162282.9730191,0.,1778162282.9730191,0.,1778162282.9730191,0.0372361341,1778162282.9730191,0.,1778162282.9730191,0.,1778162282.9730191,-0.0671907885
1778162283.073019,0.,1778162283.073019,0.,1778162283.073019,0.1022633531,1778162283.073019,0.,1778162283.073019,0.,1778162283.073019,0.0372361341,1778162283.073019,0.,1778162283.073019,0.,1778162283.073019,-0.0671907885
1778162283.1730192,0.,1778162283.1730192,0.,1778162283.1730192,0.1022633531,1778162283.1730192,0.,1778162283.1730192,0.,1778162283.1730192,0.0372361341,1778162283.1730192,0.,1778162283.1730192,0.,1778162283.1730192,-0.0671907885
1778162283.273019,0.,1778162283.273019,0.,1778162283.273019,0.1022633531,1778162283.273019,0.,1778162283.273019,0.,1778162283.273019,0.0372361341,1778162283.273019,0.,1778162283.273019,0.,1778162283.273019,-0.0671907885
1778162283.373019,0.,1778162283.373019,0.,1778162283.373019,0.1022633531,1778162283.373019,0.,1778162283.373019,0.,1778162283.373019,0.0372361341,1778162283.373019,0.,1778162283.373019,0.,1778162283.373019,-0.0671907885
1778162283.4730191,0.,1778162283.4730191,0.,1778162283.4730191,0.1022633531,1778162283.4730191,0.,1778162283.4730191,0.,1778162283.4730191,0.0372361341,1778162283.4730191,0.,1778162283.4730191,0.,1778162283.4730191,-0.0671907885
1778162283.573019,0.,1778162283.573019,0.,1778162283.573019,0.1022633531,1778162283.573019,0.,1778162283.573019,0.,1778162283.573019,0.0372361341,1778162283.573019,0.,1778162283.573019,0.,1778162283.573019,-0.0671907885
1778162283.6730192,0.,1778162283.6730192,0.,1778162283.6730192,0.1022633531,1778162283.6730192,0.,1778162283.6730192,0.,1778162283.6730192,0.0372361341,1778162283.6730192,0.,1778162283.6730192,0.,1778162283.6730192,-0.0671907885
1778162283.773019,0.,1778162283.773019,0.,1778162283.773019,0.1022633531,1778162283.773019,0.,1778162283.773019,0.,1778162283.773019,0.0372361341,1778162283.773019,0.,1778162283.773019,0.,1778162283.773019,-0.0671907885
1778162283.873019,0.,1778162283.873019,0.,1778162283.873019,0.1022633531,1778162283.873019,0.,1778162283.873019,0.,1778162283.873019,0.0372361341,1778162283.873019,0.,1778162283.873019,0.,1778162283.873019,-0.0671907885
1778162283.9730191,0.,1778162283.9730191,0.,1778162283.9730191,0.1022633531,1778162283.9730191,0.,1778162283.9730191,0.,1778162283.9730191,0.0372361341,1778162283.9730191,0.,1778162283.9730191,0.,1778162283.9730191,-0.0671907885
1778162284.073019,0.,1778162284.073019,0.,1778162284.073019,0.1022633531,1778162284.073019,0.,1778162284.073019,0.,1778162284.073019,0.0372361341,1778162284.073019,0.,1778162284.073019,0.,1778162284.073019,-0.0671907885
1778162284.1730192,0.,1778162284.1730192,0.,1778162284.1730192,0.1022633531,1778162284.1730192,0.,1778162284.1730192,0.,1778162284.1730192,0.0372361341,1778162284.1730192,0.,1778162284.1730192,0.,1778162284.1730192,-0.0671907885
1778162284.273019,0.,1778162284.273019,0.,1778162284.273019,0.1022633531,1778162284.273019,0.,1778162284.273019,0.,1778162284.273019,0.0372361341,1778162284.273019,0.,1778162284.273019,0.,1778162284.273019,-0.0671907885
1778162284.373019,0.,1778162284.373019,0.,1778162284.373019,0.1022633531,1778162284.373019,0.,1778162284.373019,0.,1778162284.373019,0.0372361341,1778162284.373019,0.,1778162284.373019,0.,1778162284.373019,-0.0671907885
1778162284.4730191,0.,1778162284.4730191,0.,1778162284.4730191,0.1022633531,1778162284.4730191,0.,1778162284.4730191,0.,1778162284.4730191,0.0372361341,1778162284.4730191,0.,1778162284.4730191,0.,1778162284.4730191,-0.0671907885
1778162284.573019,0.,1778162284.573019,0.,1778162284.573019,0.1022633531,1778162284.573019,0.,1778162284.573019,0.,1778162284.573019,0.0372361341,1778162284.573019,0.,1778162284.573019,0.,1778162284.573019,-0.0671907885
1778162284.6730192,0.,1778162284.6730192,0.,1778162284.6730192,0.1022633531,1778162284.6730192,0.,1778162284.6730192,0.,1778162284.6730192,0.0372361341,1778162284.6730192,0.,1778162284.6730192,0.,1778162284.6730192,-0.0671907885
1778162284.773019,0.,1778162284.773019,0.,1778162284.773019,0.1022633531,1778162284.773019,0.,1778162284.773019,0.,1778162284.773019,0.0372361341,1778162284.773019,0.,1778162284.773019,0.,1778162284.773019,-0.0671907885
1778162284.873019,0.,1778162284.873019,0.,1778162284.873019,0.1022633531,1778162284.873019,0.,1778162284.873019,0.,1778162284.873019,0.0372361341,1778162284.873019,0.,1778162284.873019,0.,1778162284.873019,-0.0671907885
1778162284.9730191,0.,1778162284.9730191,0.,1778162284.9730191,0.1022633531,1778162284.9730191,0.,1778162284.9730191,0.,1778162284.9730191,0.0372361341,1778162284.9730191,0.,1778162284.9730191,0.,1778162284.9730191,-0.0671907885
1778162285.073019,0.,1778162285.073019,0.,1778162285.073019,0.1022633531,1778162285.073019,0.,1778162285.073019,0.,1778162285.073019,0.0372361341,1778162285.073019,0.,1778162285.073019,0.,1778162285.073019,-0.0671907885
1778162285.1730192,0.,1778162285.1730192,0.,1778162285.1730192,0.1022633531,1778162285.1730192,0.,1778162285.1730192,0.,1778162285.1730192,0.0372361341,1778162285.1730192,0.,1778162285.1730192,0.,1778162285.1730192,-0.0671907885
1778162285.273019,0.,1778162285.273019,0.,1778162285.273019,0.1022633531,1778162285.273019,0.,1778162285.273019,0.,1778162285.273019,0.0372361341,1778162285.273019,0.,1778162285.273019,0.,1778162285.273019,-0.0671907885
1778162285.373019,0.,1778162285.373019,0.,1778162285.373019,0.1022633531,1778162285.373019,0.,1778162285.373019,0.,1778162285.373019,0.0372361341,1778162285.373019,0.,1778162285.373019,0.,1778162285.373019,-0.0671907885
1778162285.4730191,0.,1778162285.4730191,0.,1778162285.4730191,0.1022633531,1778162285.4730191,0.,1778162285.4730191,0.,1778162285.4730191,0.0372361341,1778162285.4730191,0.,1778162285.4730191,0.,1778162285.4730191,-0.0671907885
1778162285.573019,0.,1778162285.573019,0.,1778162285.573019,0.1022633531,1778162285.573019,0.,1778162285.573019,0.,1778162285.573019,0.0372361341,1778162285.573019,0.,1778162285.573019,0.,1778162285.573019,-0.0671907885
1778162285.6730192,0.,1778162285.6730192,0.,1778162285.6730192,0.1022633531,1778162285.6730192,0.,1778162285.6730192,0.,1778162285.6730192,0.0372361341,1778162285.6730192,0.,1778162285.6730192,0.,1778162285.6730192,-0.0671907885
1778162285.773019,0.,1778162285.773019,0.,1778162285.773019,0.1022633531,1778162285.773019,0.,1778162285.773019,0.,1778162285.773019,0.0372361341,1778162285.773019,0.,1778162285.773019,0.,1778162285.773019,-0.0671907885
1778162285.873019,0.,1778162285.873019,0.,1778162285.873019,0.1022633531,1778162285.873019,0.,1778162285.873019,0.,1778162285.873019,0.0372361341,1778162285.873019,0.,1778162285.873019,0.,1778162285.873019,-0.0671907885
1778162285.9730191,0.,1778162285.9730191,0.,1778162285.9730191,0.1022633531,1778162285.9730191,0.,1778162285.9730191,0.,1778162285.9730191,0.0372361341,1778162285.9730191,0.,1778162285.9730191,0.,1778162285.9730191,-0.0671907885
1778162286.073019,0.,1778162286.073019,0.,1778162286.073019,0.1022633531,1778162286.073019,0.,1778162286.073019,0.,1778162286.073019,0.0372361341,1778162286.073019,0.,1778162286.073019,0.,1778162286.073019,-0.0671907885
1778162286.1730192,0.,1778162286.1730192,0.,1778162286.1730192,0.1022633531,1778162286.1730192,0.,1778162286.1730192,0.,1778162286.1730192,0.0372361341,1778162286.1730192,0.,1778162286.1730192,0.,1778162286.1730192,-0.0671907885
1778162286.273019,0.,1778162286.273019,0.,1778162286.273019,0.1022633531,1778162286.273019,0.,1778162286.273019,0.,1778162286.273019,0.0372361341,1778162286.273019,0.,1778162286.273019,0.,1778162286.273019,-0.0671907885
1778162286.373019,0.,1778162286.373019,0.,1778162286.373019,0.1022633531,1778162286.373019,0.,1778162286.373019,0.,1778162286.373019,0.0372361341,1778162286.373019,0.,1778162286.373019,0.,1778162286.373019,-0.0671907885
1778162286.4730191,0.,1778162286.4730191,0.,1778162286.4730191,0.1022633531,1778162286.4730191,0.,1778162286.4730191,0.,1778162286.4730191,0.0372361341,1778162286.4730191,0.,1778162286.4730191,0.,1778162286.4730191,-0.0671907885
1778162286.573019,0.,1778162286.573019,0.,1778162286.573019,0.1022633531,1778162286.573019,0.,1778162286.573019,0.,1778162286.573019,0.0372361341,1778162286.573019,0.,1778162286.573019,0.,1778162286.573019,-0.0671907885
1778162286.6730192,0.,1778162286.6730192,0.,1778162286.6730192,0.1022633531,1778162286.6730192,0.,1778162286.6730192,0.,1778162286.6730192,0.0372361341,1778162286.6730192,0.,1778162286.6730192,0.,1778162286.6730192,-0.0671907885
1778162286.773019,0.,1778162286.773019,0.,1778162286.773019,0.1022633531,1778162286.773019,0.,1778162286.773019,0.,1778162286.773019,0.0372361341,1778162286.773019,0.,1778162286.773019,0.,1778162286.773019,-0.0671907885
1778162286.873019,0.,1778162286.873019,0.,1778162286.873019,0.1022633531,1778162286.873019,0.,1778162286.873019,0.,1778162286.873019,0.0372361341,1778162286.873019,0.,1778162286.873019,0.,1778162286.873019,-0.0671907885
1778162286.9730191,0.,1778162286.9730191,0.,1778162286.9730191,0.1022633531,1778162286.9730191,0.,1778162286.9730191,0.,1778162286.9730191,0.0372361341,1778162286.9730191,0.,1778162286.9730191,0.,1778162286.9730191,-0.0671907885
1778162287.073019,0.,1778162287.073019,0.,1778162287.073019,0.1022633531,1778162287.073019,0.,1778162287.073019,0.,1778162287.073019,0.0372361341,1778162287.073019,0.,1778162287.073019,0.,1778162287.073019,-0.0671907885
1778162287.1730192,0.,1778162287.1730192,0.,1778162287.1730192,0.1022633531,1778162287.1730192,0.,1778162287.1730192,0.,1778162287.1730192,0.0372361341,1778162287.1730192,0.,1778162287.1730192,0.,1778162287.1730192,-0.0671907885
1778162287.273019,0.,1778162287.273019,0.,1778162287.273019,0.1022633531,1778162287.273019,0.,1778162287.273019,0.,1778162287.273019,0.0372361341,1778162287.273019,0.,1778162287.273019,0.,1778162287.273019,-0.0671907885
1778162287.373019,0.,1778162287.373019,0.,1778162287.373019,0.1022633531,1778162287.373019,0.,1778162287.373019,0.,1778162287.373019,0.0372361341,1778162287.373019,0.,1778162287.373019,0.,1778162287.373019,-0.0671907885
1778162287.4730191,0.,1778162287.4730191,0.,1778162287.4730191,0.1022633531,1778162287.4730191,0.,1778162287.4730191,0.,1778162287.4730191,0.0372361341,1778162287.4730191,0.,1778162287.4730191,0.,1778162287.4730191,-0.0671907885
1778162287.573019,0.,1778162287.573019,0.,1778162287.573019,0.1022633531,1778162287.573019,0.,1778162287.573019,0.,1778162287.573019,0.0372361341,1778162287.573019,0.,1778162287.573019,0.,1778162287.573019,-0.0671907885
1778162287.6730192,0.,1778162287.6730192,0.,1778162287.6730192,0.1022633531,1778162287.6730192,0.,1778162287.6730192,0.,1778162287.6730192,0.0372361341,1778162287.6730192,0.,1778162287.6730192,0.,1778162287.6730192,-0.0671907885
1778162287.773019,0.,1778162287.773019,0.,1778162287.773019,0.1022633531,1778162287.773019,0.,1778162287.773019,0.,1778162287.773019,0.0372361341,1778162287.773019,0.,1778162287.773019,0.,1778162287.773019,-0.0671907885
1778162287.873019,0.,1778162287.873019,0.,1778162287.873019,0.1022633531,1778162287.873019,0.,1778162287.873019,0.,1778162287.873019,0.0372361341,1778162287.873019,0.,1778162287.873019,0.,1778162287.873019,-0.0671907885
1778162287.9730191,0.,1778162287.9730191,0.,1778162287.9730191,0.1022633531,1778162287.9730191,0.,1778162287.9730191,0.,1778162287.9730191,0.0372361341,1778162287.9730191,0.,1778162287.9730191,0.,1778162287.9730191,-0.0671907885
1778162288.073019,0.,1778162288.073019,0.,1778162288.073019,0.1022633531,1778162288.073019,0.,1778162288.073019,0.,1778162288.073019,0.0372361341,1778162288.073019,0.,1778162288.073019,0.,1778162288.073019,-0.0671907885
1778162288.1730192,0.,1778162288.1730192,0.,1778162288.1730192,0.1022633531,1778162288.1730192,0.,1778162288.1730192,0.,1778162288.1730192,0.0372361341,1778162288.1730192,0.,1778162288.1730192,0.,1778162288.1730192,-0.0671907885
1778162288.273019,0.,1778162288.273019,0.,1778162288.273019,0.1022633531,1778162288.273019,0.,1778162288.273019,0.,1778162288.273019,0.0372361341,1778162288.273019,0.,1778162288.273019,0.,1778162288.273019,-0.0671907885
1778162288.373019,0.,1778162288.373019,0.,1778162288.373019,0.1022633531,1778162288.373019,0.,1778162288.373019,0.,1778162288.373019,0.0372361341,1778162288.373019,0.,1778162288.373019,0.,1778162288.373019,-0.0671907885
1778162288.4730191,0.,1778162288.4730191,0.,1778162288.4730191,0.1022633531,1778162288.4730191,0.,1778162288.4730191,0.,1778162288.4730191,0.0372361341,1778162288.4730191,0.,1778162288.4730191,0.,1778162288.4730191,-0.0671907885
1778162288.573019,0.,1778162288.573019,0.,1778162288.573019,0.1022633531,1778162288.573019,0.,1778162288.573019,0.,1778162288.573019,0.0372361341,1778162288.573019,0.,1778162288.573019,0.,1778162288.573019,-0.0671907885
1778162288.6730192,0.,1778162288.6730192,0.,1778162288.6730192,0.1022633531,1778162288.6730192,0.,1778162288.6730192,0.,1778162288.6730192,0.0372361341,1778162288.6730192,0.,1778162288.6730192,0.,1778162288.6730192,-0.0671907885
1778162288.773019,0.,1778162288.773019,0.,1778162288.773019,0.1022633531,1778162288.773019,0.,1778162288.773019,0.,1778162288.773019,0.0372361341,1778162288.773019,0.,1778162288.773019,0.,1778162288.773019,-0.0671907885
1778162288.873019,0.,1778162288.873019,0.,1778162288.873019,0.1022633531,1778162288.873019,0.,1778162288.873019,0.,1778162288.873019,0.0372361341,1778162288.873019,0.,1778162288.873019,0.,1778162288.873019,-0.0671907885
1778162288.9730191,0.,1778162288.9730191,0.,1778162288.9730191,0.1022633531,1778162288.9730191,0.,1778162288.9730191,0.,1778162288.9730191,0.0372361341,1778162288.9730191,0.,1778162288.9730191,0.,1778162288.9730191,-0.0671907885
1778162289.073019,0.,1778162289.073019,0.,1778162289.073019,0.1022633531,1778162289.073019,0.,1778162289.073019,0.,1778162289.073019,0.0372361341,1778162289.073019,0.,1778162289.073019,0.,1778162289.073019,-0.0671907885
1778162289.1730192,0.,1778162289.1730192,0.,1778162289.1730192,0.1022633531,1778162289.1730192,0.,1778162289.1730192,0.,1778162289.1730192,0.0372361341,1778162289.1730192,0.,1778162289.1730192,0.,1778162289.1730192,-0.0671907885
1778162289.273019,0.,1778162289.273019,0.,1778162289.273019,0.1022633531,1778162289.273019,0.,1778162289.273019,0.,1778162289.273019,0.0372361341,1778162289.273019,0.,1778162289.273019,0.,1778162289.273019,-0.0671907885
1778162289.373019,0.,1778162289.373019,0.,1778162289.373019,0.1022633531,1778162289.373019,0.,1778162289.373019,0.,1778162289.373019,0.0372361341,1778162289.373019,0.,1778162289.373019,0.,1778162289.373019,-0.0671907885
1778162289.4730191,0.,1778162289.4730191,0.,1778162289.4730191,0.1022633531,1778162289.4730191,0.,1778162289.4730191,0.,1778162289.4730191,0.0372361341,1778162289.4730191,0.,1778162289.4730191,0.,1778162289.4730191,-0.0671907885
1778162289.573019,0.,1778162289.573019,0.,1778162289.573019,0.1022633531,1778162289.573019,0.,1778162289.573019,0.,1778162289.573019,0.0372361341,1778162289.573019,0.,1778162289.573019,0.,1778162289.573019,-0.0671907885
1778162289.6730192,0.,1778162289.6730192,0.,1778162289.6730192,0.1022633531,1778162289.6730192,0.,1778162289.6730192,0.,1778162289.6730192,0.0372361341,1778162289.6730192,0.,1778162289.6730192,0.,1778162289.6730192,-0.0671907885
1778162289.773019,0.,1778162289.773019,0.,1778162289.773019,0.1022633531,1778162289.773019,0.,1778162289.773019,0.,1778162289.773019,0.0372361341,1778162289.773019,0.,1778162289.773019,0.,1778162289.773019,-0.0671907885
1778162289.873019,0.,1778162289.873019,0.,1778162289.873019,0.1022633531,1778162289.873019,0.,1778162289.873019,0.,1778162289.873019,0.0372361341,1778162289.873019,0.,1778162289.873019,0.,1778162289.873019,-0.0671907885
1778162289.9730191,0.,1778162289.9730191,0.,1778162289.9730191,0.1022633531,1778162289.9730191,0.,1778162289.9730191,0.,1778162289.9730191,0.0372361341,1778162289.9730191,0.,1778162289.9730191,0.,1778162289.9730191,-0.0671907885
1778162290.073019,0.,1778162290.073019,0.,1778162290.073019,0.1022633531,1778162290.073019,0.,1778162290.073019,0.,1778162290.073019,0.0372361341,1778162290.073019,0.,1778162290.073019,0.,1778162290.073019,-0.0671907885
1778162290.1730192,0.,1778162290.1730192,0.,1778162290.1730192,0.1022633531,1778162290.1730192,0.,1778162290.1730192,0.,1778162290.1730192,0.0372361341,1778162290.1730192,0.,1778162290.1730192,0.,1778162290.1730192,-0.0671907885
1778162290.273019,0.,1778162290.273019,0.,1778162290.273019,0.1022633531,1778162290.273019,0.,1778162290.273019,0.,1778162290.273019,0.0372361341,1778162290.273019,0.,1778162290.273019,0.,1778162290.273019,-0.0671907885
1778162290.373019,0.,1778162290.373019,0.,1778162290.373019,0.1022633531,1778162290.373019,0.,1778162290.373019,0.,1778162290.373019,0.0372361341,1778162290.373019,0.,1778162290.373019,0.,1778162290.373019,-0.0671907885
1778162290.4730191,0.,1778162290.4730191,0.,1778162290.4730191,0.1022633531,1778162290.4730191,0.,1778162290.4730191,0.,1778162290.4730191,0.0372361341,1778162290.4730191,0.,1778162290.4730191,0.,1778162290.4730191,-0.0671907885
1778162290.573019,0.,1778162290.573019,0.,1778162290.573019,0.1022633531,1778162290.573019,0.,1778162290.573019,0.,1778162290.573019,0.0372361341,1778162290.573019,0.,1778162290.573019,0.,1778162290.573019,-0.0671907885
1778162290.6730192,0.,1778162290.6730192,0.,1778162290.6730192,0.1022633531,1778162290.6730192,0.,1778162290.6730192,0.,1778162290.6730192,0.0372361341,1778162290.6730192,0.,1778162290.6730192,0.,1778162290.6730192,-0.0671907885
1778162290.773019,0.,1778162290.773019,0.,1778162290.773019,0.1022633531,1778162290.773019,0.,1778162290.773019,0.,1778162290.773019,0.0372361341,1778162290.773019,0.,1778162290.773019,0.,1778162290.773019,-0.0671907885
1778162290.873019,0.,1778162290.873019,0.,1778162290.873019,0.1022633531,1778162290.873019,0.,1778162290.873019,0.,1778162290.873019,0.0372361341,1778162290.873019,0.,1778162290.873019,0.,1778162290.873019,-0.0671907885
1778162290.9730191,0.,1778162290.9730191,0.,1778162290.9730191,0.1022633531,1778162290.9730191,0.,1778162290.9730191,0.,1778162290.9730191,0.0372361341,1778162290.9730191,0.,1778162290.9730191,0.,1778162290.9730191,-0.0671907885
1778162291.073019,0.,1778162291.073019,0.,1778162291.073019,0.1022633531,1778162291.073019,0.,1778162291.073019,0.,1778162291.073019,0.0372361341,1778162291.073019,0.,1778162291.073019,0.,1778162291.073019,-0.0671907885
1778162291.1730192,0.,1778162291.1730192,0.,1778162291.1730192,0.1022633531,1778162291.1730192,0.,1778162291.1730192,0.,1778162291.1730192,0.0372361341,1778162291.1730192,0.,1778162291.1730192,0.,1778162291.1730192,-0.0671907885
1778162291.273019,0.,1778162291.273019,0.,1778162291.273019,0.1022633531,1778162291.273019,0.,1778162291.273019,0.,1778162291.273019,0.0372361341,1778162291.273019,0.,1778162291.273019,0.,1778162291.273019,-0.0671907885
1778162291.373019,0.,1778162291.373019,0.,1778162291.373019,0.1022633531,1778162291.373019,0.,1778162291.373019,0.,1778162291.373019,0.0372361341,1778162291.373019,0.,1778162291.373019,0.,1778162291.373019,-0.0671907885
1778162291.4730191,0.,1778162291.4730191,0.,1778162291.4730191,0.1022633531,1778162291.4730191,0.,1778162291.4730191,0.,1778162291.4730191,0.0372361341,1778162291.4730191,0.,1778162291.4730191,0.,1778162291.4730191,-0.0671907885
1778162291.573019,0.,1778162291.573019,0.,1778162291.573019,0.1022633531,1778162291.573019,0.,1778162291.573019,0.,1778162291.573019,0.0372361341,1778162291.573019,0.,1778162291.573019,0.,1778162291.573019,-0.0671907885
1778162291.6730192,0.,1778162291.6730192,0.,1778162291.6730192,0.1022633531,1778162291.6730192,0.,1778162291.6730192,0.,1778162291.6730192,0.0372361341,1778162291.6730192,0.,1778162291.6730192,0.,1778162291.6730192,-0.0671907885
1778162291.773019,0.,1778162291.773019,0.,1778162291.773019,0.1022633531,1778162291.773019,0.,1778162291.773019,0.,1778162291.773019,0.0372361341,1778162291.773019,0.,1778162291.773019,0.,1778162291.773019,-0.0671907885
1778162291.873019,0.,1778162291.873019,0.,1778162291.873019,0.1022633531,1778162291.873019,0.,1778162291.873019,0.,1778162291.873019,0.0372361341,1778162291.873019,0.,1778162291.873019,0.,1778162291.873019,-0.0671907885
1778162291.9730191,0.,1778162291.9730191,0.,1778162291.9730191,0.1022633531,1778162291.9730191,0.,1778162291.9730191,0.,1778162291.9730191,0.0372361341,1778162291.9730191,0.,1778162291.9730191,0.,1778162291.9730191,-0.0671907885
1778162292.073019,0.,1778162292.073019,0.,1778162292.073019,0.1022633531,1778162292.073019,0.,1778162292.073019,0.,1778162292.073019,0.0372361341,1778162292.073019,0.,1778162292.073019,0.,1778162292.073019,-0.0671907885
1778162292.1730192,0.,1778162292.1730192,0.,1778162292.1730192,0.1022633531,1778162292.1730192,0.,1778162292.1730192,0.,1778162292.1730192,0.0372361341,1778162292.1730192,0.,1778162292.1730192,0.,1778162292.1730192,-0.0671907885
